5.82;0.00481;0.0000;0.0020;0.024
5.83;0.02329;-0.0270;0.0100;-0.001
5.84;0.00661;-0.0050;0.0040;-0.002
5.85;0.0059;-0.0070;-0.0020;0.007
5.86;0.01854;0.0040;0.0030;0.014
5.87;0.02749;0.0150;0.0000;0.015
5.88;0.01559;0.0170;-0.0020;-0.026
5.89;-0.00137;0.0290;0.0000;-0.036
5.90;0.00295;0.0130;0.0010;-0.006
5.91;-0.0003;-0.0090;0.0040;0.001
5.92;0.00083;-0.0120;0.0070;0.009
5.93;-0.03257;0.0030;0.0020;0.04
5.94;-0.05194;0.0180;0.0010;0.03
5.95;-0.0075;0.0110;0.0000;0.014
5.96;0.011;0.0060;0.0050;-0.017
5.97;0.02319;-0.0090;0.0090;-0.026
5.98;0.01943;-0.0010;0.0080;0.017
5.99;0.01818;-0.0070;0.0070;0.02
6.00;0.01823;-0.0010;0.0020;0.002
6.01;0.01197;-0.0280;0.0010;0.009
6.02;0.01104;-0.0550;-0.0010;0.004
6.03;0.01466;-0.0400;0.0040;0
6.04;0.0296;-0.0220;0.0050;0.004
6.05;0.04629;-0.0010;0.0030;0.018
6.06;0.02139;0.0270;0.0050;-0.008
6.07;-0.00435;0.0240;0.0020;-0.007
6.08;-0.00359;-0.0010;0.0020;0.004
6.09;0.00425;-0.0020;-0.0040;0.004
6.10;0.00861;0.0070;-0.0080;-0.002
6.11;0.00706;0.0140;-0.0040;-0.013
6.12;0.00163;0.0150;0.0020;-0.008
6.13;-0.00228;-0.0260;0.0030;-0.008
6.14;0.00005;-0.0360;0.0040;-0.001
6.15;-0.00316;-0.0060;0.0050;0.023
6.16;-0.00595;0.0010;0.0050;0.035
6.17;0.00479;0.0090;0.0000;0.028
6.18;0.01746;0.0400;0.0040;0.013
6.19;0.02602;0.0300;0.0120;-0.009
6.20;0.02067;0.0140;0.0120;-0.028
6.21;0.00925;-0.0170;0.0120;-0.023
6.22;0.01369;-0.0260;0.0100;0.013
6.23;0.02609;0.0170;0.0100;0.019
6.24;0.01884;0.0200;0.0100;0.017
6.25;0.00691;0.0020;0.0060;0.008
6.26;0.00378;0.0090;0.0020;0.006
6.27;0.00641;0.0040;0.0030;0.004
6.28;0.01824;0.0000;0.0010;-0.005
6.29;0.02355;0.0040;0.0020;-0.001
6.30;0.02187;0.0180;0.0040;0.002
6.31;0.00796;-0.0080;0.0000;0.011
6.32;-0.00308;-0.0070;-0.0020;0.005
6.33;0.00303;0.0040;-0.0020;-0.005
6.34;0.0091;0.0040;0.0000;0.01
6.35;0.01501;-0.0020;0.0050;0.015
6.36;0.00613;-0.0130;0.0070;0.012
6.37;-0.00249;-0.0080;0.0070;0.027
6.38;0.00499;-0.0080;0.0060;0.024
6.39;0.00789;-0.0010;0.0040;0.011
6.40;-0.00684;0.0230;0.0030;-0.003
6.41;-0.04652;0.0350;0.0040;-0.001
6.42;-0.04065;0.0280;0.0060;0.007
6.43;-0.00396;0.0130;-0.0020;-0.003
6.44;-0.00053;-0.0090;-0.0030;0.01
6.45;-0.01442;-0.0280;0.0030;0.016
6.46;-0.01108;-0.0230;0.0090;-0.004
6.47;0.0097;0.0130;0.0100;-0.022
6.48;0.02825;0.0190;0.0080;-0.008
6.49;0.02033;0.0170;0.0180;0.021
6.50;-0.01714;0.0080;0.0230;0.013
6.51;-0.01616;0.0060;0.0160;0
6.52;-0.01094;0.0040;0.0090;-0.008
6.53;-0.007;-0.0050;0.0050;-0.006
6.54;-0.0094;-0.0010;0.0080;-0.01
6.55;-0.02188;0.0020;0.0110;-0.009
6.56;-0.01394;0.0110;0.0130;0.006
6.57;0.01002;0.0050;0.0160;-0.006
6.58;0.00106;-0.0050;0.0150;0.004
6.59;-0.02002;0.0100;0.0140;0.05
6.60;-0.02146;0.0150;0.0130;0.04
6.61;-0.01456;0.0120;0.0090;0.028
6.62;-0.02374;0.0270;0.0080;0.053
6.63;-0.02159;0.0240;0.0210;0.069
6.64;-0.0033;0.0110;0.0280;0.049
6.65;-0.01874;-0.0030;0.0100;0.011
6.66;-0.03019;-0.0010;0.0050;-0.019
6.67;-0.01859;0.0070;0.0040;-0.008
6.68;0.03056;-0.0030;-0.0110;0.02
6.69;0.03244;0.0100;-0.0340;0.002
6.70;0.00842;0.0160;-0.0210;-0.005
6.71;0.00608;-0.0040;0.0000;0.011
6.72;0.00638;-0.0220;0.0070;0.028
6.73;0.00447;-0.0080;0.0110;0.026
6.74;0.00514;0.0210;0.0130;0.024
6.75;0.00857;0.0130;0.0120;0.024
6.76;0.01161;0.0000;0.0090;0.02
6.77;0.01651;-0.0080;0.0040;0.023
6.78;0.02568;-0.0060;0.0040;0.014
6.79;0.02842;-0.0100;0.0110;-0.001
6.80;0.01503;-0.0090;0.0160;-0.003
6.81;0.00621;0.0060;0.0150;-0.004
6.82;-0.00308;-0.0060;0.0140;0.015
6.83;-0.00708;0.0040;0.0120;0.047
6.84;-0.00207;0.0500;0.0130;0.051
6.85;0.00341;0.0400;0.0170;0.047
